"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 12 15:35:44 GMT 2025","Mon May 12 15:35:45 GMT 2025","899","","ui.RandomCalculatorTests","","ui.RandomCalculatorTests","openRandomCalculatorTest","openRandomCalculatorTest()",""
"passed","Mon May 12 15:36:07 GMT 2025","Mon May 12 15:36:10 GMT 2025","3179","","ui.WebFormTests","","ui.WebFormTests","actionAPIMouseExampleRangeTest","actionAPIMouseExampleRangeTest()",""
"passed","Mon May 12 15:35:59 GMT 2025","Mon May 12 15:36:00 GMT 2025","929","","ui.WebFormTests","","ui.WebFormTests","datePickerTest","datePickerTest()",""
"passed","Mon May 12 15:35:47 GMT 2025","Mon May 12 15:35:48 GMT 2025","1210","","ui.WebFormTests","","ui.WebFormTests","textInputClearTest","textInputClearTest()",""
"passed","Mon May 12 15:35:36 GMT 2025","Mon May 12 15:35:36 GMT 2025","753","","ui.FramesTests","","ui.FramesTests","openFramesTest","openFramesTest()",""
"passed","Mon May 12 15:35:46 GMT 2025","Mon May 12 15:35:46 GMT 2025","659","","ui.SlowCalculatorTests","","ui.SlowCalculatorTests","openSlowCalculatorTest","openSlowCalculatorTest()",""
"passed","Mon May 12 15:36:10 GMT 2025","Mon May 12 15:36:11 GMT 2025","852","","ui.WebFormTests","","ui.WebFormTests","readonlyInputFieldTest","readonlyInputFieldTest()",""
"passed","Mon May 12 15:36:01 GMT 2025","Mon May 12 15:36:02 GMT 2025","962","","ui.WebFormTests","","ui.WebFormTests","dropdownSelectByVisibleTextTest","dropdownSelectByVisibleTextTest(String) [2] Two",""
"passed","Mon May 12 15:36:12 GMT 2025","Mon May 12 15:36:13 GMT 2025","959","","ui.WebFormTests","","ui.WebFormTests","dropdownSelectByValueTest","dropdownSelectByValueTest(String) [1] 1",""
"passed","Mon May 12 15:35:39 GMT 2025","Mon May 12 15:35:40 GMT 2025","661","","ui.InfiniteScrollTests","","ui.InfiniteScrollTests","openInfiniteScrollTest","openInfiniteScrollTest()",""
"passed","Mon May 12 15:35:38 GMT 2025","Mon May 12 15:35:38 GMT 2025","517","","ui.HomePageTests","","ui.HomePageTests","openHomePageTest","openHomePageTest()",""
"passed","Mon May 12 15:35:32 GMT 2025","Mon May 12 15:35:33 GMT 2025","673","","ui.DialogBoxesTests","","ui.DialogBoxesTests","openDialogBoxesTest","openDialogBoxesTest()",""
"passed","Mon May 12 15:35:52 GMT 2025","Mon May 12 15:35:53 GMT 2025","868","","ui.WebFormTests","","ui.WebFormTests","dropdownDataListTest","dropdownDataListTest(String) [2] New York",""
"passed","Mon May 12 15:36:04 GMT 2025","Mon May 12 15:36:05 GMT 2025","1080","","ui.WebFormTests","","ui.WebFormTests","textAreaFieldTest","textAreaFieldTest()",""
"passed","Mon May 12 15:35:32 GMT 2025","Mon May 12 15:35:32 GMT 2025","698","","ui.DataTypesTests","","ui.DataTypesTests","openDataTypesTest","openDataTypesTest()",""
"failed","Mon May 12 15:35:42 GMT 2025","Mon May 12 15:35:43 GMT 2025","641","","ui.MultilanguageTests","","ui.MultilanguageTests","openMultilanguageTest","openMultilanguageTest()",""
"passed","Mon May 12 15:35:30 GMT 2025","Mon May 12 15:35:31 GMT 2025","834","","ui.ConsoleLogsTests","","ui.ConsoleLogsTests","openConsoleLogsTest","openConsoleLogsTest()",""
"passed","Mon May 12 15:36:03 GMT 2025","Mon May 12 15:36:04 GMT 2025","804","","ui.WebFormTests","","ui.WebFormTests","openWebFormTest","openWebFormTest()",""
"passed","Mon May 12 15:35:41 GMT 2025","Mon May 12 15:35:42 GMT 2025","642","","ui.LongPageTests","","ui.LongPageTests","openLongPageTest","openLongPageTest()",""
"passed","Mon May 12 15:35:35 GMT 2025","Mon May 12 15:35:36 GMT 2025","694","","ui.DropdownMenuTests","","ui.DropdownMenuTests","openDropdownMenuTest","openDropdownMenuTest()",""
"passed","Mon May 12 15:35:31 GMT 2025","Mon May 12 15:35:32 GMT 2025","709","","ui.CookiesTests","","ui.CookiesTests","openCookiesTest","openCookiesTest()",""
"passed","Mon May 12 15:35:40 GMT 2025","Mon May 12 15:35:40 GMT 2025","633","","ui.LoadingImagesTests","","ui.LoadingImagesTests","openLoadingImagesTest","openLoadingImagesTest()",""
"passed","Mon May 12 15:35:57 GMT 2025","Mon May 12 15:35:58 GMT 2025","926","","ui.WebFormTests","","ui.WebFormTests","radioButtonsTest","radioButtonsTest()",""
"passed","Mon May 12 15:36:05 GMT 2025","Mon May 12 15:36:06 GMT 2025","827","","ui.WebFormTests","","ui.WebFormTests","colorPickerTest","colorPickerTest()",""
"passed","Mon May 12 15:35:53 GMT 2025","Mon May 12 15:35:54 GMT 2025","884","","ui.WebFormTests","","ui.WebFormTests","dropdownDataListTest","dropdownDataListTest(String) [3] Seattle",""
"passed","Mon May 12 15:36:02 GMT 2025","Mon May 12 15:36:03 GMT 2025","932","","ui.WebFormTests","","ui.WebFormTests","dropdownSelectByVisibleTextTest","dropdownSelectByVisibleTextTest(String) [3] Three",""
"passed","Mon May 12 15:36:16 GMT 2025","Mon May 12 15:36:16 GMT 2025","849","","ui.WebFormTests","","ui.WebFormTests","textInputTest","textInputTest()",""
"passed","Mon May 12 15:36:15 GMT 2025","Mon May 12 15:36:16 GMT 2025","879","","ui.WebFormTests","","ui.WebFormTests","passwordInputTest","passwordInputTest()",""
"passed","Mon May 12 15:35:55 GMT 2025","Mon May 12 15:35:56 GMT 2025","880","","ui.WebFormTests","","ui.WebFormTests","dropdownDataListTest","dropdownDataListTest(String) [5] Chicago",""
"passed","Mon May 12 15:35:59 GMT 2025","Mon May 12 15:35:59 GMT 2025","889","","ui.WebFormTests","","ui.WebFormTests","checkedCheckboxTest","checkedCheckboxTest()",""
"broken","Mon May 12 15:36:06 GMT 2025","Mon May 12 15:36:07 GMT 2025","822","","ui.WebFormTests","","ui.WebFormTests","fileInputTest","fileInputTest()",""
"passed","Mon May 12 15:35:40 GMT 2025","Mon May 12 15:35:41 GMT 2025","652","","ui.LoginFormTests","","ui.LoginFormTests","openLoginFormTest","openLoginFormTest()",""
"passed","Mon May 12 15:36:11 GMT 2025","Mon May 12 15:36:12 GMT 2025","959","","ui.WebFormTests","","ui.WebFormTests","submitFormTest","submitFormTest()",""
"passed","Mon May 12 15:35:50 GMT 2025","Mon May 12 15:35:51 GMT 2025","927","","ui.WebFormTests","","ui.WebFormTests","passwordClearTest","passwordClearTest()",""
