"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 10 19:08:36 GMT 2025","Sat May 10 19:08:37 GMT 2025","956","","ui.WebFormTests","","ui.WebFormTests","dropdownSelectByVisibleTextTest","dropdownSelectByVisibleTextTest(String) [1] One",""
"passed","Sat May 10 19:08:23 GMT 2025","Sat May 10 19:08:24 GMT 2025","979","","ui.WebFormTests","","ui.WebFormTests","defaultCheckboxTest","defaultCheckboxTest()",""
"passed","Sat May 10 19:08:38 GMT 2025","Sat May 10 19:08:39 GMT 2025","959","","ui.WebFormTests","","ui.WebFormTests","dropdownSelectByVisibleTextTest","dropdownSelectByVisibleTextTest(String) [3] Three",""
"passed","Sat May 10 19:08:07 GMT 2025","Sat May 10 19:08:08 GMT 2025","684","","ui.DownloadFilesTests","","ui.DownloadFilesTests","openDownloadFilesTest","openDownloadFilesTest()",""
"passed","Sat May 10 19:08:34 GMT 2025","Sat May 10 19:08:35 GMT 2025","892","","ui.WebFormTests","","ui.WebFormTests","checkedCheckboxTest","checkedCheckboxTest()",""
"passed","Sat May 10 19:08:33 GMT 2025","Sat May 10 19:08:34 GMT 2025","852","","ui.WebFormTests","","ui.WebFormTests","openWebFormTestWithCheck","openWebFormTestWithCheck()",""
"passed","Sat May 10 19:08:28 GMT 2025","Sat May 10 19:08:29 GMT 2025","910","","ui.WebFormTests","","ui.WebFormTests","dropdownDataListTest","dropdownDataListTest(String) [2] New York",""
"passed","Sat May 10 19:08:20 GMT 2025","Sat May 10 19:08:21 GMT 2025","676","","ui.ShadowDOMTests","","ui.ShadowDOMTests","openShadowDOMTest","openShadowDOMTest()",""
"passed","Sat May 10 19:08:11 GMT 2025","Sat May 10 19:08:12 GMT 2025","685","","ui.GeolocationTests","","ui.GeolocationTests","openGeolocationTest","openGeolocationTest()",""
"passed","Sat May 10 19:08:49 GMT 2025","Sat May 10 19:08:50 GMT 2025","971","","ui.WebFormTests","","ui.WebFormTests","dropdownSelectByValueTest","dropdownSelectByValueTest(String) [3] 3",""
"passed","Sat May 10 19:08:21 GMT 2025","Sat May 10 19:08:21 GMT 2025","770","","ui.SlowCalculatorTests","","ui.SlowCalculatorTests","openSlowCalculatorTest","openSlowCalculatorTest()",""
