"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 12 14:53:43 GMT 2025","Mon May 12 14:53:44 GMT 2025","946","","ui.WebFormTests","","ui.WebFormTests","disabledInputFieldTest","disabledInputFieldTest()",""
"passed","Mon May 12 14:53:17 GMT 2025","Mon May 12 14:53:18 GMT 2025","743","","ui.CookiesTests","","ui.CookiesTests","openCookiesTest","openCookiesTest()",""
"passed","Mon May 12 14:53:31 GMT 2025","Mon May 12 14:53:31 GMT 2025","690","","ui.NotificationsTests","","ui.NotificationsTests","openNotificationsTest","openNotificationsTest()",""
"passed","Mon May 12 14:53:48 GMT 2025","Mon May 12 14:53:49 GMT 2025","1000","","ui.WebFormTests","","ui.WebFormTests","dropdownSelectByVisibleTextTest","dropdownSelectByVisibleTextTest(String) [1] One",""
"passed","Mon May 12 14:53:53 GMT 2025","Mon May 12 14:53:54 GMT 2025","880","","ui.WebFormTests","","ui.WebFormTests","colorPickerTest","colorPickerTest()",""
"passed","Mon May 12 14:53:26 GMT 2025","Mon May 12 14:53:26 GMT 2025","690","","ui.InfiniteScrollTests","","ui.InfiniteScrollTests","openInfiniteScrollTest","openInfiniteScrollTest()",""
"broken","Mon May 12 14:53:54 GMT 2025","Mon May 12 14:53:54 GMT 2025","865","","ui.WebFormTests","","ui.WebFormTests","fileInputTest","fileInputTest()",""
"passed","Mon May 12 14:54:04 GMT 2025","Mon May 12 14:54:05 GMT 2025","703","","ui.WebStorageTests","","ui.WebStorageTests","openWebStorageTest","openWebStorageTest()",""
"passed","Mon May 12 14:53:37 GMT 2025","Mon May 12 14:53:38 GMT 2025","1132","","ui.WebFormTests","","ui.WebFormTests","textAreaFieldClearTest","textAreaFieldClearTest()",""
"passed","Mon May 12 14:53:45 GMT 2025","Mon May 12 14:53:46 GMT 2025","841","","ui.WebFormTests","","ui.WebFormTests","openWebFormTestWithCheck","openWebFormTestWithCheck()",""
"passed","Mon May 12 14:53:24 GMT 2025","Mon May 12 14:53:24 GMT 2025","761","","ui.GetUserMediaTests","","ui.GetUserMediaTests","openGetUserMediaTest","openGetUserMediaTest()",""
"passed","Mon May 12 14:53:31 GMT 2025","Mon May 12 14:53:32 GMT 2025","733","","ui.RandomCalculatorTests","","ui.RandomCalculatorTests","openRandomCalculatorTest","openRandomCalculatorTest()",""
"passed","Mon May 12 14:53:14 GMT 2025","Mon May 12 14:53:16 GMT 2025","2410","","ui.ABTestingTests","","ui.ABTestingTests","openABTestingTest","openABTestingTest()",""
"passed","Mon May 12 14:53:32 GMT 2025","Mon May 12 14:53:33 GMT 2025","652","","ui.ShadowDOMTests","","ui.ShadowDOMTests","openShadowDOMTest","openShadowDOMTest()",""
"passed","Mon May 12 14:53:42 GMT 2025","Mon May 12 14:53:43 GMT 2025","884","","ui.WebFormTests","","ui.WebFormTests","dropdownDataListTest","dropdownDataListTest(String) [5] Chicago",""
"passed","Mon May 12 14:53:38 GMT 2025","Mon May 12 14:53:39 GMT 2025","917","","ui.WebFormTests","","ui.WebFormTests","passwordClearTest","passwordClearTest()",""
"passed","Mon May 12 14:53:20 GMT 2025","Mon May 12 14:53:21 GMT 2025","726","","ui.DragAndDropTests","","ui.DragAndDropTests","openDragAndDropTest","openDragAndDropTest()",""
"failed","Mon May 12 14:53:29 GMT 2025","Mon May 12 14:53:30 GMT 2025","764","","ui.MultilanguageTests","","ui.MultilanguageTests","openMultilanguageTest","openMultilanguageTest()",""
"passed","Mon May 12 14:53:21 GMT 2025","Mon May 12 14:53:21 GMT 2025","729","","ui.DrawingInCanvasTests","","ui.DrawingInCanvasTests","openDrawingInCanvasTest","openDrawingInCanvasTest()",""
"passed","Mon May 12 14:54:01 GMT 2025","Mon May 12 14:54:02 GMT 2025","939","","ui.WebFormTests","","ui.WebFormTests","dropdownSelectByValueTest","dropdownSelectByValueTest(String) [3] 3",""
"passed","Mon May 12 14:53:19 GMT 2025","Mon May 12 14:53:20 GMT 2025","705","","ui.DownloadFilesTests","","ui.DownloadFilesTests","openDownloadFilesTest","openDownloadFilesTest()",""
"passed","Mon May 12 14:53:22 GMT 2025","Mon May 12 14:53:23 GMT 2025","809","","ui.FramesTests","","ui.FramesTests","openFramesTest","openFramesTest()",""
"passed","Mon May 12 14:53:21 GMT 2025","Mon May 12 14:53:22 GMT 2025","722","","ui.DropdownMenuTests","","ui.DropdownMenuTests","openDropdownMenuTest","openDropdownMenuTest()",""
"passed","Mon May 12 14:53:18 GMT 2025","Mon May 12 14:53:19 GMT 2025","703","","ui.DialogBoxesTests","","ui.DialogBoxesTests","openDialogBoxesTest","openDialogBoxesTest()",""
"failed","Mon May 12 14:54:02 GMT 2025","Mon May 12 14:54:03 GMT 2025","857","","ui.WebFormTests","","ui.WebFormTests","passwordInputTest","passwordInputTest()",""
"passed","Mon May 12 14:53:24 GMT 2025","Mon May 12 14:53:25 GMT 2025","535","","ui.HomePageTests","","ui.HomePageTests","openHomePageTest","openHomePageTest()",""
"passed","Mon May 12 14:53:28 GMT 2025","Mon May 12 14:53:28 GMT 2025","688","","ui.LongPageTests","","ui.LongPageTests","openLongPageTest","openLongPageTest()",""
"passed","Mon May 12 14:54:03 GMT 2025","Mon May 12 14:54:04 GMT 2025","845","","ui.WebFormTests","","ui.WebFormTests","textInputTest","textInputTest()",""
"passed","Mon May 12 14:53:46 GMT 2025","Mon May 12 14:53:47 GMT 2025","946","","ui.WebFormTests","","ui.WebFormTests","checkedCheckboxTest","checkedCheckboxTest()",""
"passed","Mon May 12 14:53:18 GMT 2025","Mon May 12 14:53:18 GMT 2025","725","","ui.DataTypesTests","","ui.DataTypesTests","openDataTypesTest","openDataTypesTest()",""
"passed","Mon May 12 14:53:59 GMT 2025","Mon May 12 14:54:00 GMT 2025","1016","","ui.WebFormTests","","ui.WebFormTests","submitFormTest","submitFormTest()",""
"passed","Mon May 12 14:53:27 GMT 2025","Mon May 12 14:53:28 GMT 2025","694","","ui.LoginFormTests","","ui.LoginFormTests","openLoginFormTest","openLoginFormTest()",""
"passed","Mon May 12 14:53:47 GMT 2025","Mon May 12 14:53:48 GMT 2025","941","","ui.WebFormTests","","ui.WebFormTests","datePickerTest","datePickerTest()",""
"passed","Mon May 12 14:53:40 GMT 2025","Mon May 12 14:53:40 GMT 2025","896","","ui.WebFormTests","","ui.WebFormTests","dropdownDataListTest","dropdownDataListTest(String) [2] New York",""
"passed","Mon May 12 14:53:52 GMT 2025","Mon May 12 14:53:53 GMT 2025","1084","","ui.WebFormTests","","ui.WebFormTests","textAreaFieldTest","textAreaFieldTest()",""
"passed","Mon May 12 14:53:25 GMT 2025","Mon May 12 14:53:26 GMT 2025","720","","ui.IFrameTests","","ui.IFrameTests","openIFramesTest","openIFramesTest()",""
