"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 10 19:33:47 GMT 2025","Sat May 10 19:33:48 GMT 2025","667","","ui.SlowLoginTests","","ui.SlowLoginTests","openSlowLoginTest","openSlowLoginTest()",""
"passed","Sat May 10 19:34:12 GMT 2025","Sat May 10 19:34:12 GMT 2025","942","","ui.WebFormTests","","ui.WebFormTests","submitFormTest","submitFormTest()",""
"passed","Sat May 10 19:33:35 GMT 2025","Sat May 10 19:33:36 GMT 2025","677","","ui.DrawingInCanvasTests","","ui.DrawingInCanvasTests","openDrawingInCanvasTest","openDrawingInCanvasTest()",""
"passed","Sat May 10 19:33:29 GMT 2025","Sat May 10 19:33:31 GMT 2025","2248","","ui.ABTestingTests","","ui.ABTestingTests","openABTestingTest","openABTestingTest()",""
"passed","Sat May 10 19:33:40 GMT 2025","Sat May 10 19:33:41 GMT 2025","680","","ui.InfiniteScrollTests","","ui.InfiniteScrollTests","openInfiniteScrollTest","openInfiniteScrollTest()",""
"passed","Sat May 10 19:33:41 GMT 2025","Sat May 10 19:33:42 GMT 2025","651","","ui.LoginFormTests","","ui.LoginFormTests","openLoginFormTest","openLoginFormTest()",""
"passed","Sat May 10 19:33:55 GMT 2025","Sat May 10 19:33:56 GMT 2025","873","","ui.WebFormTests","","ui.WebFormTests","dropdownDataListTest","dropdownDataListTest(String) [4] Los Angeles",""
"passed","Sat May 10 19:33:38 GMT 2025","Sat May 10 19:33:39 GMT 2025","675","","ui.GetUserMediaTests","","ui.GetUserMediaTests","openGetUserMediaTest","openGetUserMediaTest()",""
"passed","Sat May 10 19:34:00 GMT 2025","Sat May 10 19:34:01 GMT 2025","954","","ui.WebFormTests","","ui.WebFormTests","datePickerTest","datePickerTest()",""
"passed","Sat May 10 19:34:08 GMT 2025","Sat May 10 19:34:11 GMT 2025","3123","","ui.WebFormTests","","ui.WebFormTests","actionAPIMouseExampleRangeTest","actionAPIMouseExampleRangeTest()",""
"passed","Sat May 10 19:33:32 GMT 2025","Sat May 10 19:33:32 GMT 2025","701","","ui.CookiesTests","","ui.CookiesTests","openCookiesTest","openCookiesTest()",""
"passed","Sat May 10 19:33:45 GMT 2025","Sat May 10 19:33:46 GMT 2025","762","","ui.RandomCalculatorTests","","ui.RandomCalculatorTests","openRandomCalculatorTest","openRandomCalculatorTest()",""
"passed","Sat May 10 19:33:49 GMT 2025","Sat May 10 19:33:50 GMT 2025","1080","","ui.WebFormTests","","ui.WebFormTests","defaultCheckboxTest","defaultCheckboxTest()",""
"passed","Sat May 10 19:33:31 GMT 2025","Sat May 10 19:33:32 GMT 2025","815","","ui.ConsoleLogsTests","","ui.ConsoleLogsTests","openConsoleLogsTest","openConsoleLogsTest()",""
"passed","Sat May 10 19:33:53 GMT 2025","Sat May 10 19:33:54 GMT 2025","863","","ui.WebFormTests","","ui.WebFormTests","dropdownDataListTest","dropdownDataListTest(String) [2] New York",""
"passed","Sat May 10 19:33:58 GMT 2025","Sat May 10 19:33:59 GMT 2025","820","","ui.WebFormTests","","ui.WebFormTests","openWebFormTestWithCheck","openWebFormTestWithCheck()",""
"passed","Sat May 10 19:33:39 GMT 2025","Sat May 10 19:33:39 GMT 2025","529","","ui.HomePageTests","","ui.HomePageTests","openHomePageTest","openHomePageTest()",""
"passed","Sat May 10 19:33:44 GMT 2025","Sat May 10 19:33:45 GMT 2025","644","","ui.NotificationsTests","","ui.NotificationsTests","openNotificationsTest","openNotificationsTest()",""
"passed","Sat May 10 19:33:57 GMT 2025","Sat May 10 19:33:58 GMT 2025","891","","ui.WebFormTests","","ui.WebFormTests","radioButtonsTest","radioButtonsTest()",""
"passed","Sat May 10 19:33:39 GMT 2025","Sat May 10 19:33:40 GMT 2025","681","","ui.IFrameTests","","ui.IFrameTests","openIFramesTest","openIFramesTest()",""
"passed","Sat May 10 19:33:56 GMT 2025","Sat May 10 19:33:57 GMT 2025","849","","ui.WebFormTests","","ui.WebFormTests","dropdownDataListTest","dropdownDataListTest(String) [5] Chicago",""
"passed","Sat May 10 19:33:52 GMT 2025","Sat May 10 19:33:53 GMT 2025","947","","ui.WebFormTests","","ui.WebFormTests","dropdownDataListTest","dropdownDataListTest(String) [1] San Francisco",""
"passed","Sat May 10 19:33:47 GMT 2025","Sat May 10 19:33:47 GMT 2025","644","","ui.SlowCalculatorTests","","ui.SlowCalculatorTests","openSlowCalculatorTest","openSlowCalculatorTest()",""
"broken","Sat May 10 19:34:07 GMT 2025","Sat May 10 19:34:08 GMT 2025","876","","ui.WebFormTests","","ui.WebFormTests","fileInputTest","fileInputTest()",""
"passed","Sat May 10 19:33:36 GMT 2025","Sat May 10 19:33:37 GMT 2025","658","","ui.DropdownMenuTests","","ui.DropdownMenuTests","openDropdownMenuTest","openDropdownMenuTest()",""
"passed","Sat May 10 19:33:37 GMT 2025","Sat May 10 19:33:37 GMT 2025","760","","ui.FramesTests","","ui.FramesTests","openFramesTest","openFramesTest()",""
"passed","Sat May 10 19:33:32 GMT 2025","Sat May 10 19:33:33 GMT 2025","711","","ui.DataTypesTests","","ui.DataTypesTests","openDataTypesTest","openDataTypesTest()",""
"passed","Sat May 10 19:33:43 GMT 2025","Sat May 10 19:33:43 GMT 2025","683","","ui.MouseOverTests","","ui.MouseOverTests","openMouseOverTest","openMouseOverTest()",""
"passed","Sat May 10 19:33:34 GMT 2025","Sat May 10 19:33:34 GMT 2025","670","","ui.DownloadFilesTests","","ui.DownloadFilesTests","openDownloadFilesTest","openDownloadFilesTest()",""
"passed","Sat May 10 19:33:44 GMT 2025","Sat May 10 19:33:44 GMT 2025","654","","ui.NavigationTests","","ui.NavigationTests","openNavigationTest","openNavigationTest()",""
"passed","Sat May 10 19:34:03 GMT 2025","Sat May 10 19:34:04 GMT 2025","909","","ui.WebFormTests","","ui.WebFormTests","dropdownSelectByVisibleTextTest","dropdownSelectByVisibleTextTest(String) [3] Three",""
"passed","Sat May 10 19:33:33 GMT 2025","Sat May 10 19:33:34 GMT 2025","700","","ui.DialogBoxesTests","","ui.DialogBoxesTests","openDialogBoxesTest","openDialogBoxesTest()",""
"passed","Sat May 10 19:34:02 GMT 2025","Sat May 10 19:34:03 GMT 2025","918","","ui.WebFormTests","","ui.WebFormTests","dropdownSelectByVisibleTextTest","dropdownSelectByVisibleTextTest(String) [2] Two",""
"passed","Sat May 10 19:33:51 GMT 2025","Sat May 10 19:33:52 GMT 2025","915","","ui.WebFormTests","","ui.WebFormTests","passwordClearTest","passwordClearTest()",""
"passed","Sat May 10 19:34:04 GMT 2025","Sat May 10 19:34:05 GMT 2025","839","","ui.WebFormTests","","ui.WebFormTests","openWebFormTest","openWebFormTest()",""
"passed","Sat May 10 19:34:11 GMT 2025","Sat May 10 19:34:12 GMT 2025","864","","ui.WebFormTests","","ui.WebFormTests","readonlyInputFieldTest","readonlyInputFieldTest()",""
"passed","Sat May 10 19:33:42 GMT 2025","Sat May 10 19:33:43 GMT 2025","656","","ui.LongPageTests","","ui.LongPageTests","openLongPageTest","openLongPageTest()",""
"passed","Sat May 10 19:33:57 GMT 2025","Sat May 10 19:33:57 GMT 2025","893","","ui.WebFormTests","","ui.WebFormTests","disabledInputFieldTest","disabledInputFieldTest()",""
"passed","Sat May 10 19:34:01 GMT 2025","Sat May 10 19:34:02 GMT 2025","976","","ui.WebFormTests","","ui.WebFormTests","dropdownSelectByVisibleTextTest","dropdownSelectByVisibleTextTest(String) [1] One",""
"passed","Sat May 10 19:33:37 GMT 2025","Sat May 10 19:33:38 GMT 2025","644","","ui.GeolocationTests","","ui.GeolocationTests","openGeolocationTest","openGeolocationTest()",""
"passed","Sat May 10 19:34:13 GMT 2025","Sat May 10 19:34:14 GMT 2025","892","","ui.WebFormTests","","ui.WebFormTests","dropdownSelectByValueTest","dropdownSelectByValueTest(String) [2] 2",""
