"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat May 10 18:57:58 GMT 2025","Sat May 10 18:57:58 GMT 2025","219","","ui.WebFormTests","","ui.WebFormTests","datePickerTest","datePickerTest()",""
"broken","Sat May 10 18:57:57 GMT 2025","Sat May 10 18:57:57 GMT 2025","282","","ui.WebFormTests","","ui.WebFormTests","disabledInputFieldTest","disabledInputFieldTest()",""
"broken","Sat May 10 18:57:55 GMT 2025","Sat May 10 18:57:56 GMT 2025","228","","ui.WebFormTests","","ui.WebFormTests","textAreaFieldClearTest","textAreaFieldClearTest()",""
"broken","Sat May 10 18:58:01 GMT 2025","Sat May 10 18:58:01 GMT 2025","232","","ui.WebFormTests","","ui.WebFormTests","submitFormTest","submitFormTest()",""
"broken","Sat May 10 18:57:54 GMT 2025","Sat May 10 18:57:55 GMT 2025","274","","ui.SlowLoginTests","","ui.SlowLoginTests","openSlowLoginTest","openSlowLoginTest()",""
"broken","Sat May 10 18:57:58 GMT 2025","Sat May 10 18:57:58 GMT 2025","227","","ui.WebFormTests","","ui.WebFormTests","checkedCheckboxTest","checkedCheckboxTest()",""
"broken","Sat May 10 18:57:51 GMT 2025","Sat May 10 18:57:51 GMT 2025","225","","ui.GeolocationTests","","ui.GeolocationTests","openGeolocationTest","openGeolocationTest()",""
"broken","Sat May 10 18:57:59 GMT 2025","Sat May 10 18:57:59 GMT 2025","281","","ui.WebFormTests","","ui.WebFormTests","openWebFormTest","openWebFormTest()",""
"broken","Sat May 10 18:58:01 GMT 2025","Sat May 10 18:58:01 GMT 2025","226","","ui.WebFormTests","","ui.WebFormTests","dropdownSelectByValueTest","dropdownSelectByValueTest(String) [1] 1",""
"broken","Sat May 10 18:57:49 GMT 2025","Sat May 10 18:57:49 GMT 2025","226","","ui.DataTypesTests","","ui.DataTypesTests","openDataTypesTest","openDataTypesTest()",""
"broken","Sat May 10 18:57:59 GMT 2025","Sat May 10 18:57:59 GMT 2025","227","","ui.WebFormTests","","ui.WebFormTests","dropdownSelectByVisibleTextTest","dropdownSelectByVisibleTextTest(String) [3] Three",""
"broken","Sat May 10 18:57:49 GMT 2025","Sat May 10 18:57:49 GMT 2025","231","","ui.DialogBoxesTests","","ui.DialogBoxesTests","openDialogBoxesTest","openDialogBoxesTest()",""
"broken","Sat May 10 18:57:56 GMT 2025","Sat May 10 18:57:56 GMT 2025","225","","ui.WebFormTests","","ui.WebFormTests","passwordClearTest","passwordClearTest()",""
"broken","Sat May 10 18:57:59 GMT 2025","Sat May 10 18:57:59 GMT 2025","223","","ui.WebFormTests","","ui.WebFormTests","dropdownSelectByVisibleTextTest","dropdownSelectByVisibleTextTest(String) [2] Two",""
"broken","Sat May 10 18:58:02 GMT 2025","Sat May 10 18:58:02 GMT 2025","283","","ui.WebStorageTests","","ui.WebStorageTests","openWebStorageTest","openWebStorageTest()",""
"broken","Sat May 10 18:57:53 GMT 2025","Sat May 10 18:57:54 GMT 2025","283","","ui.RandomCalculatorTests","","ui.RandomCalculatorTests","openRandomCalculatorTest","openRandomCalculatorTest()",""
"broken","Sat May 10 18:58:01 GMT 2025","Sat May 10 18:58:02 GMT 2025","282","","ui.WebFormTests","","ui.WebFormTests","dropdownSelectByValueTest","dropdownSelectByValueTest(String) [3] 3",""
"broken","Sat May 10 18:57:51 GMT 2025","Sat May 10 18:57:51 GMT 2025","225","","ui.HomePageTests","","ui.HomePageTests","openHomePageTest","openHomePageTest()",""
"broken","Sat May 10 18:57:57 GMT 2025","Sat May 10 18:57:58 GMT 2025","278","","ui.WebFormTests","","ui.WebFormTests","radioButtonsTest","radioButtonsTest()",""
"broken","Sat May 10 18:58:01 GMT 2025","Sat May 10 18:58:01 GMT 2025","227","","ui.WebFormTests","","ui.WebFormTests","dropdownSelectByValueTest","dropdownSelectByValueTest(String) [2] 2",""
