"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 12 15:09:06 GMT 2025","Mon May 12 15:09:07 GMT 2025","1021","","ui.WebFormTests","","ui.WebFormTests","dropdownSelectByVisibleTextTest","dropdownSelectByVisibleTextTest(String) [1] One",""
"passed","Mon May 12 15:09:01 GMT 2025","Mon May 12 15:09:02 GMT 2025","906","","ui.WebFormTests","","ui.WebFormTests","disabledInputFieldTest","disabledInputFieldTest()",""
"passed","Mon May 12 15:09:18 GMT 2025","Mon May 12 15:09:19 GMT 2025","936","","ui.WebFormTests","","ui.WebFormTests","dropdownSelectByValueTest","dropdownSelectByValueTest(String) [2] 2",""
"passed","Mon May 12 15:08:54 GMT 2025","Mon May 12 15:08:55 GMT 2025","1163","","ui.WebFormTests","","ui.WebFormTests","textAreaFieldClearTest","textAreaFieldClearTest()",""
"passed","Mon May 12 15:09:10 GMT 2025","Mon May 12 15:09:11 GMT 2025","1054","","ui.WebFormTests","","ui.WebFormTests","textAreaFieldTest","textAreaFieldTest()",""
"failed","Mon May 12 15:08:47 GMT 2025","Mon May 12 15:08:47 GMT 2025","730","","ui.MultilanguageTests","","ui.MultilanguageTests","openMultilanguageTest","openMultilanguageTest()",""
"passed","Mon May 12 15:08:57 GMT 2025","Mon May 12 15:08:58 GMT 2025","888","","ui.WebFormTests","","ui.WebFormTests","dropdownDataListTest","dropdownDataListTest(String) [2] New York",""
"passed","Mon May 12 15:08:59 GMT 2025","Mon May 12 15:09:00 GMT 2025","918","","ui.WebFormTests","","ui.WebFormTests","dropdownDataListTest","dropdownDataListTest(String) [4] Los Angeles",""
"passed","Mon May 12 15:08:51 GMT 2025","Mon May 12 15:08:52 GMT 2025","733","","ui.SlowLoginTests","","ui.SlowLoginTests","openSlowLoginTest","openSlowLoginTest()",""
"passed","Mon May 12 15:08:56 GMT 2025","Mon May 12 15:08:57 GMT 2025","958","","ui.WebFormTests","","ui.WebFormTests","dropdownDataListTest","dropdownDataListTest(String) [1] San Francisco",""
"broken","Mon May 12 15:09:11 GMT 2025","Mon May 12 15:09:12 GMT 2025","856","","ui.WebFormTests","","ui.WebFormTests","fileInputTest","fileInputTest()",""
"passed","Mon May 12 15:08:46 GMT 2025","Mon May 12 15:08:47 GMT 2025","839","","ui.MouseOverTests","","ui.MouseOverTests","openMouseOverTest","openMouseOverTest()",""
"passed","Mon May 12 15:08:37 GMT 2025","Mon May 12 15:08:37 GMT 2025","758","","ui.DragAndDropTests","","ui.DragAndDropTests","openDragAndDropTest","openDragAndDropTest()",""
"passed","Mon May 12 15:08:49 GMT 2025","Mon May 12 15:08:50 GMT 2025","812","","ui.RandomCalculatorTests","","ui.RandomCalculatorTests","openRandomCalculatorTest","openRandomCalculatorTest()",""
"passed","Mon May 12 15:09:11 GMT 2025","Mon May 12 15:09:11 GMT 2025","876","","ui.WebFormTests","","ui.WebFormTests","colorPickerTest","colorPickerTest()",""
"passed","Mon May 12 15:09:15 GMT 2025","Mon May 12 15:09:16 GMT 2025","889","","ui.WebFormTests","","ui.WebFormTests","readonlyInputFieldTest","readonlyInputFieldTest()",""
"passed","Mon May 12 15:09:04 GMT 2025","Mon May 12 15:09:05 GMT 2025","928","","ui.WebFormTests","","ui.WebFormTests","checkedCheckboxTest","checkedCheckboxTest()",""
"passed","Mon May 12 15:08:33 GMT 2025","Mon May 12 15:08:34 GMT 2025","820","","ui.CookiesTests","","ui.CookiesTests","openCookiesTest","openCookiesTest()",""
"passed","Mon May 12 15:09:08 GMT 2025","Mon May 12 15:09:09 GMT 2025","1003","","ui.WebFormTests","","ui.WebFormTests","dropdownSelectByVisibleTextTest","dropdownSelectByVisibleTextTest(String) [3] Three",""
"passed","Mon May 12 15:08:48 GMT 2025","Mon May 12 15:08:49 GMT 2025","753","","ui.NotificationsTests","","ui.NotificationsTests","openNotificationsTest","openNotificationsTest()",""
"passed","Mon May 12 15:09:05 GMT 2025","Mon May 12 15:09:06 GMT 2025","952","","ui.WebFormTests","","ui.WebFormTests","datePickerTest","datePickerTest()",""
"passed","Mon May 12 15:09:20 GMT 2025","Mon May 12 15:09:21 GMT 2025","872","","ui.WebFormTests","","ui.WebFormTests","passwordInputTest","passwordInputTest()",""
"passed","Mon May 12 15:09:07 GMT 2025","Mon May 12 15:09:08 GMT 2025","999","","ui.WebFormTests","","ui.WebFormTests","dropdownSelectByVisibleTextTest","dropdownSelectByVisibleTextTest(String) [2] Two",""
"passed","Mon May 12 15:09:21 GMT 2025","Mon May 12 15:09:22 GMT 2025","870","","ui.WebFormTests","","ui.WebFormTests","textInputTest","textInputTest()",""
"passed","Mon May 12 15:08:50 GMT 2025","Mon May 12 15:08:51 GMT 2025","813","","ui.SlowCalculatorTests","","ui.SlowCalculatorTests","openSlowCalculatorTest","openSlowCalculatorTest()",""
"passed","Mon May 12 15:08:30 GMT 2025","Mon May 12 15:08:32 GMT 2025","2243","","ui.ABTestingTests","","ui.ABTestingTests","openABTestingTest","openABTestingTest()",""
"passed","Mon May 12 15:08:41 GMT 2025","Mon May 12 15:08:41 GMT 2025","871","","ui.GetUserMediaTests","","ui.GetUserMediaTests","openGetUserMediaTest","openGetUserMediaTest()",""
"passed","Mon May 12 15:08:34 GMT 2025","Mon May 12 15:08:35 GMT 2025","775","","ui.DataTypesTests","","ui.DataTypesTests","openDataTypesTest","openDataTypesTest()",""
"passed","Mon May 12 15:08:41 GMT 2025","Mon May 12 15:08:42 GMT 2025","556","","ui.HomePageTests","","ui.HomePageTests","openHomePageTest","openHomePageTest()",""
"passed","Mon May 12 15:08:47 GMT 2025","Mon May 12 15:08:48 GMT 2025","741","","ui.NavigationTests","","ui.NavigationTests","openNavigationTest","openNavigationTest()",""
"passed","Mon May 12 15:08:45 GMT 2025","Mon May 12 15:08:46 GMT 2025","731","","ui.LongPageTests","","ui.LongPageTests","openLongPageTest","openLongPageTest()",""
"passed","Mon May 12 15:08:52 GMT 2025","Mon May 12 15:08:53 GMT 2025","1226","","ui.WebFormTests","","ui.WebFormTests","textInputClearTest","textInputClearTest()",""
"passed","Mon May 12 15:09:09 GMT 2025","Mon May 12 15:09:10 GMT 2025","900","","ui.WebFormTests","","ui.WebFormTests","openWebFormTest","openWebFormTest()",""
"passed","Mon May 12 15:08:53 GMT 2025","Mon May 12 15:08:54 GMT 2025","945","","ui.WebFormTests","","ui.WebFormTests","defaultCheckboxTest","defaultCheckboxTest()",""
"passed","Mon May 12 15:09:16 GMT 2025","Mon May 12 15:09:17 GMT 2025","1078","","ui.WebFormTests","","ui.WebFormTests","submitFormTest","submitFormTest()",""
"passed","Mon May 12 15:09:12 GMT 2025","Mon May 12 15:09:15 GMT 2025","3193","","ui.WebFormTests","","ui.WebFormTests","actionAPIMouseExampleRangeTest","actionAPIMouseExampleRangeTest()",""
