"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 12 15:03:56 GMT 2025","Mon May 12 15:03:57 GMT 2025","1058","","ui.WebFormTests","","ui.WebFormTests","dropdownSelectByValueTest","dropdownSelectByValueTest(String) [3] 3",""
"passed","Mon May 12 15:03:54 GMT 2025","Mon May 12 15:03:55 GMT 2025","1020","","ui.WebFormTests","","ui.WebFormTests","dropdownSelectByValueTest","dropdownSelectByValueTest(String) [1] 1",""
"passed","Mon May 12 15:03:12 GMT 2025","Mon May 12 15:03:13 GMT 2025","790","","ui.DropdownMenuTests","","ui.DropdownMenuTests","openDropdownMenuTest","openDropdownMenuTest()",""
"passed","Mon May 12 15:03:47 GMT 2025","Mon May 12 15:03:47 GMT 2025","923","","ui.WebFormTests","","ui.WebFormTests","colorPickerTest","colorPickerTest()",""
"passed","Mon May 12 15:03:52 GMT 2025","Mon May 12 15:03:52 GMT 2025","888","","ui.WebFormTests","","ui.WebFormTests","readonlyInputFieldTest","readonlyInputFieldTest()",""
"passed","Mon May 12 15:03:41 GMT 2025","Mon May 12 15:03:42 GMT 2025","1038","","ui.WebFormTests","","ui.WebFormTests","dropdownSelectByVisibleTextTest","dropdownSelectByVisibleTextTest(String) [1] One",""
"passed","Mon May 12 15:03:25 GMT 2025","Mon May 12 15:03:26 GMT 2025","849","","ui.SlowCalculatorTests","","ui.SlowCalculatorTests","openSlowCalculatorTest","openSlowCalculatorTest()",""
"passed","Mon May 12 15:03:44 GMT 2025","Mon May 12 15:03:45 GMT 2025","1038","","ui.WebFormTests","","ui.WebFormTests","openWebFormTest","openWebFormTest()",""
"passed","Mon May 12 15:03:13 GMT 2025","Mon May 12 15:03:14 GMT 2025","960","","ui.FramesTests","","ui.FramesTests","openFramesTest","openFramesTest()",""
"broken","Mon May 12 15:03:48 GMT 2025","Mon May 12 15:03:48 GMT 2025","901","","ui.WebFormTests","","ui.WebFormTests","fileInputTest","fileInputTest()",""
"passed","Mon May 12 15:03:52 GMT 2025","Mon May 12 15:03:54 GMT 2025","1108","","ui.WebFormTests","","ui.WebFormTests","submitFormTest","submitFormTest()",""
"passed","Mon May 12 15:03:34 GMT 2025","Mon May 12 15:03:34 GMT 2025","953","","ui.WebFormTests","","ui.WebFormTests","dropdownDataListTest","dropdownDataListTest(String) [3] Seattle",""
"passed","Mon May 12 15:03:26 GMT 2025","Mon May 12 15:03:27 GMT 2025","762","","ui.SlowLoginTests","","ui.SlowLoginTests","openSlowLoginTest","openSlowLoginTest()",""
"passed","Mon May 12 15:03:28 GMT 2025","Mon May 12 15:03:29 GMT 2025","1119","","ui.WebFormTests","","ui.WebFormTests","defaultCheckboxTest","defaultCheckboxTest()",""
"passed","Mon May 12 15:03:38 GMT 2025","Mon May 12 15:03:39 GMT 2025","989","","ui.WebFormTests","","ui.WebFormTests","radioButtonsTest","radioButtonsTest()",""
"passed","Mon May 12 15:03:10 GMT 2025","Mon May 12 15:03:11 GMT 2025","863","","ui.DownloadFilesTests","","ui.DownloadFilesTests","openDownloadFilesTest","openDownloadFilesTest()",""
"passed","Mon May 12 15:03:07 GMT 2025","Mon May 12 15:03:08 GMT 2025","823","","ui.CookiesTests","","ui.CookiesTests","openCookiesTest","openCookiesTest()",""
"passed","Mon May 12 15:03:48 GMT 2025","Mon May 12 15:03:52 GMT 2025","3189","","ui.WebFormTests","","ui.WebFormTests","actionAPIMouseExampleRangeTest","actionAPIMouseExampleRangeTest()",""
"passed","Mon May 12 15:03:37 GMT 2025","Mon May 12 15:03:38 GMT 2025","942","","ui.WebFormTests","","ui.WebFormTests","disabledInputFieldTest","disabledInputFieldTest()",""
"passed","Mon May 12 15:03:23 GMT 2025","Mon May 12 15:03:24 GMT 2025","753","","ui.NotificationsTests","","ui.NotificationsTests","openNotificationsTest","openNotificationsTest()",""
"passed","Mon May 12 15:03:20 GMT 2025","Mon May 12 15:03:21 GMT 2025","860","","ui.MouseOverTests","","ui.MouseOverTests","openMouseOverTest","openMouseOverTest()",""
"passed","Mon May 12 15:03:34 GMT 2025","Mon May 12 15:03:36 GMT 2025","1007","","ui.WebFormTests","","ui.WebFormTests","dropdownDataListTest","dropdownDataListTest(String) [4] Los Angeles",""
"passed","Mon May 12 15:03:14 GMT 2025","Mon May 12 15:03:15 GMT 2025","782","","ui.GeolocationTests","","ui.GeolocationTests","openGeolocationTest","openGeolocationTest()",""
"passed","Mon May 12 15:03:57 GMT 2025","Mon May 12 15:03:58 GMT 2025","937","","ui.WebFormTests","","ui.WebFormTests","passwordInputTest","passwordInputTest()",""
"passed","Mon May 12 15:03:15 GMT 2025","Mon May 12 15:03:16 GMT 2025","893","","ui.GetUserMediaTests","","ui.GetUserMediaTests","openGetUserMediaTest","openGetUserMediaTest()",""
"passed","Mon May 12 15:03:45 GMT 2025","Mon May 12 15:03:47 GMT 2025","1121","","ui.WebFormTests","","ui.WebFormTests","textAreaFieldTest","textAreaFieldTest()",""
"passed","Mon May 12 15:03:11 GMT 2025","Mon May 12 15:03:12 GMT 2025","836","","ui.DrawingInCanvasTests","","ui.DrawingInCanvasTests","openDrawingInCanvasTest","openDrawingInCanvasTest()",""
"passed","Mon May 12 15:03:18 GMT 2025","Mon May 12 15:03:19 GMT 2025","766","","ui.LoadingImagesTests","","ui.LoadingImagesTests","openLoadingImagesTest","openLoadingImagesTest()",""
"passed","Mon May 12 15:03:17 GMT 2025","Mon May 12 15:03:18 GMT 2025","867","","ui.InfiniteScrollTests","","ui.InfiniteScrollTests","openInfiniteScrollTest","openInfiniteScrollTest()",""
"passed","Mon May 12 15:03:24 GMT 2025","Mon May 12 15:03:24 GMT 2025","873","","ui.RandomCalculatorTests","","ui.RandomCalculatorTests","openRandomCalculatorTest","openRandomCalculatorTest()",""
"passed","Mon May 12 15:03:27 GMT 2025","Mon May 12 15:03:28 GMT 2025","1424","","ui.WebFormTests","","ui.WebFormTests","textInputClearTest","textInputClearTest()",""
"passed","Mon May 12 15:03:40 GMT 2025","Mon May 12 15:03:41 GMT 2025","978","","ui.WebFormTests","","ui.WebFormTests","datePickerTest","datePickerTest()",""
"passed","Mon May 12 15:03:33 GMT 2025","Mon May 12 15:03:34 GMT 2025","933","","ui.WebFormTests","","ui.WebFormTests","dropdownDataListTest","dropdownDataListTest(String) [2] New York",""
